sim,seed,dist_size,k,n_rep,naive_mean,jackknife_mean,bootstrap_mean,naive_t_test,bootstrap_t_test
2,42,500,28,50,0.018753756922331628,0.00790958264264479,0.012468546179232633,"Ttest_relResult(statistic=9.462456790942584, pvalue=1.219606081948421e-12)","Ttest_relResult(statistic=5.828735594499768, pvalue=4.292239659266887e-07)"
2,42,500,28,100,0.016759676376541896,0.006030307071654286,0.01029358702208405,"Ttest_relResult(statistic=13.432659611588532, pvalue=4.882199407090018e-24)","Ttest_relResult(statistic=7.745283073107869, pvalue=8.395685314942409e-12)"
2,42,500,28,200,0.017412554679864415,0.005238594891727482,0.010347208878386298,"Ttest_relResult(statistic=19.564040030016287, pvalue=3.063716305712713e-48)","Ttest_relResult(statistic=11.706094520715027, pvalue=2.016449425288191e-24)"
1,42,500,56,10,-0.007703959211084982,-0.014899575014126646,-0.011951986191779767,"Ttest_relResult(statistic=3.9948744389732656, pvalue=0.003134579411640049)","Ttest_relResult(statistic=2.0917561921524537, pvalue=0.06599508613310624)"
1,42,500,56,50,0.002703702629180458,-0.004245539322073926,-0.0013726782830053574,"Ttest_relResult(statistic=9.346794605041374, pvalue=1.8047901960215352e-12)","Ttest_relResult(statistic=5.187445822839607, pvalue=4.055048912874085e-06)"
1,42,500,56,100,0.0051410872792409966,-0.0012606551698452803,0.0013562230517886725,"Ttest_relResult(statistic=11.39458423069525, pvalue=1.0240117726358509e-19)","Ttest_relResult(statistic=6.376128748391111, pvalue=5.81734671171211e-09)"
1,42,500,56,200,0.005093428446849449,-0.0010316305905159564,0.0015193799975736486,"Ttest_relResult(statistic=14.854540828945156, pvalue=4.440893784546456e-34)","Ttest_relResult(statistic=8.604224874945656, pvalue=2.3028224414325956e-15)"
2,42,500,56,10,-0.004044622081280119,-0.011316574244255945,-0.008314599643893084,"Ttest_relResult(statistic=4.018724077063142, pvalue=0.003023866291876583)","Ttest_relResult(statistic=2.1627552709153757, pvalue=0.05880311160884793)"
2,42,500,56,50,0.006411872279857221,-0.0006066400967327101,0.0022987890248965005,"Ttest_relResult(statistic=9.407779362667195, pvalue=1.4675806519414745e-12)","Ttest_relResult(statistic=5.260353400779065, pvalue=3.149437496572581e-06)"
2,42,500,56,100,0.008869606726497937,0.002398978039609317,0.005062590429528815,"Ttest_relResult(statistic=11.477125266741622, pvalue=6.797930064150086e-20)","Ttest_relResult(statistic=6.5415298396034505, pvalue=2.6975402269186742e-09)"
2,42,500,56,200,0.008819423792805698,0.0026278231787955774,0.005220817226065917,"Ttest_relResult(statistic=14.961790997827089, pvalue=2.0796506134225164e-34)","Ttest_relResult(statistic=8.762092243442062, pvalue=8.413753706619223e-16)"
1,42,1000,7,10,0.03652233854140617,-0.012073676437021341,0.002592175737127744,"Ttest_relResult(statistic=24.523878470979888, pvalue=1.4933985204534388e-09)","Ttest_relResult(statistic=7.845124506536747, pvalue=2.586771803996051e-05)"
1,42,1000,7,50,0.043609173069150395,-0.004572213235213982,0.014292028158663652,"Ttest_relResult(statistic=33.30993274513761, pvalue=2.5557123651201024e-35)","Ttest_relResult(statistic=14.895025401012967, pvalue=8.009066335481793e-20)"
1,42,1000,7,100,0.04699100093586992,-0.002095596126023086,0.01821336041940472,"Ttest_relResult(statistic=50.107134845422934, pvalue=3.747630015711781e-72)","Ttest_relResult(statistic=22.745387026615308, pvalue=4.2425021121753787e-41)"
1,42,1000,7,200,0.04600115111933054,-0.0021614642133168287,0.017618256160835212,"Ttest_relResult(statistic=68.63709484731743, pvalue=1.7127203475733507e-140)","Ttest_relResult(statistic=32.69082425461489, pvalue=5.952901315555545e-82)"
2,42,1000,7,10,0.05352717853273773,0.0028071631482262547,0.017932527397181895,"Ttest_relResult(statistic=25.358435228481248, pvalue=1.109361284175943e-09)","Ttest_relResult(statistic=6.803566291200469, pvalue=7.873700130412378e-05)"
2,42,1000,7,50,0.060741526920405804,0.010397650020097,0.029926408625603917,"Ttest_relResult(statistic=34.381704219002785, pvalue=5.7636456840739684e-36)","Ttest_relResult(statistic=14.884485442077448, pvalue=8.240849139469989e-20)"
2,42,1000,7,100,0.06419409914177365,0.012939098161635552,0.033987311512085755,"Ttest_relResult(statistic=51.6458011426793, pvalue=2.0931252843648264e-73)","Ttest_relResult(statistic=22.752878877050772, pvalue=4.127755404962027e-41)"
2,42,1000,7,200,0.06316295688745975,0.012841804051552476,0.033436861026791574,"Ttest_relResult(statistic=70.80930167682656, pvalue=4.429362343193726e-143)","Ttest_relResult(statistic=33.120215051573666, pvalue=6.624809254828381e-83)"
1,42,1000,14,10,0.024994146128098516,-0.0010910097964718702,0.010173525290636498,"Ttest_relResult(statistic=10.703462984705867, pvalue=2.0263733534303838e-06)","Ttest_relResult(statistic=5.433569466631278, pvalue=0.0004144389681350472)"
1,42,1000,14,50,0.022183007333546657,-0.0015598237529083027,0.008354925393041756,"Ttest_relResult(statistic=21.16857596850816, pvalue=2.6483869711400155e-26)","Ttest_relResult(statistic=11.133430028077068, pvalue=5.060634198949097e-15)"
1,42,1000,14,100,0.021090313344171187,-0.0029300009928534755,0.006768365384933909,"Ttest_relResult(statistic=28.753901203489082, pvalue=7.391264092122291e-50)","Ttest_relResult(statistic=15.518896623609233, pvalue=2.898327213690072e-28)"
1,42,1000,14,200,0.022971131969324484,-0.0005485732395498161,0.009238394256155079,"Ttest_relResult(statistic=39.664110560198466, pvalue=1.929332529202728e-96)","Ttest_relResult(statistic=23.440631132059433, pvalue=3.7516869616866326e-59)"
2,42,1000,14,10,0.03549344520565214,0.008676004048532393,0.020667596218436522,"Ttest_relResult(statistic=10.946583515553721, pvalue=1.6773755694561103e-06)","Ttest_relResult(statistic=5.612799889454952, pvalue=0.00032884377844032587)"
2,42,1000,14,50,0.03268202603159588,0.008229425712941269,0.01860821425394895,"Ttest_relResult(statistic=21.611414281365104, pvalue=1.0572803221314181e-26)","Ttest_relResult(statistic=11.735131586420124, pvalue=7.651639595712442e-16)"
2,42,1000,14,100,0.03159251693720402,0.006867044262368987,0.016959042040094286,"Ttest_relResult(statistic=29.34074269887496, pvalue=1.2313786568702372e-50)","Ttest_relResult(statistic=16.023030171794296, pvalue=2.986949056459545e-29)"
2,42,1000,14,200,0.03351498956344466,0.009300916096395306,0.019338919988933004,"Ttest_relResult(statistic=40.46611941345771, pvalue=5.562029350566948e-98)","Ttest_relResult(statistic=23.91048892647075, pvalue=2.0240473837420733e-60)"
1,42,1000,28,10,0.011818648742043558,0.0008729772579853911,0.004871603901813853,"Ttest_relResult(statistic=6.049541453480857, pvalue=0.00019059298917010185)","Ttest_relResult(statistic=3.09786425399568, pvalue=0.0127663801770905)"
1,42,1000,28,50,0.014917656345019984,0.002680375472615226,0.007723521870336309,"Ttest_relResult(statistic=15.209063110073332, pvalue=3.4435557798717804e-20)","Ttest_relResult(statistic=9.634019593525496, pvalue=6.838332947681907e-13)"
1,42,1000,28,100,0.01375118796468235,0.0011349567271074401,0.006540658234304462,"Ttest_relResult(statistic=23.003663090452196, pvalue=1.654390241307703e-41)","Ttest_relResult(statistic=13.825101589114677, pvalue=7.530233986537554e-25)"
1,42,1000,28,200,0.012925130217757794,0.0008842798629714177,0.006156276844579628,"Ttest_relResult(statistic=29.34737883125003, pvalue=3.188643789058051e-74)","Ttest_relResult(statistic=17.678587770792316, pvalue=1.1497125160427717e-42)"
2,42,1000,28,10,0.018124567620814824,0.006959026048069172,0.010958386008324666,"Ttest_relResult(statistic=6.125229890516, pvalue=0.00017384764284007406)","Ttest_relResult(statistic=2.854102860907897, pvalue=0.018961870420325926)"
2,42,1000,28,50,0.021275688373032585,0.008816569507377702,0.013812923576710635,"Ttest_relResult(statistic=15.390169037470638, pvalue=2.1274484036019774e-20)","Ttest_relResult(statistic=9.141116773913764, pvalue=3.6363589617557017e-12)"
2,42,1000,28,100,0.020105617724731014,0.007267123979615907,0.01269449956841346,"Ttest_relResult(statistic=23.273996002752003, pvalue=6.222060257501097e-42)","Ttest_relResult(statistic=13.55724664363519, pvalue=2.692147956501078e-24)"
2,42,1000,28,200,0.01926789974985569,0.007008912184101197,0.012333802994456255,"Ttest_relResult(statistic=29.702532037883813, pvalue=4.531739884890449e-75)","Ttest_relResult(statistic=17.597604821954715, pvalue=2.0107591044279467e-42)"
1,42,1000,56,10,0.00010670972166380577,-0.005751382129977794,-0.0030526894672016245,"Ttest_relResult(statistic=4.673387718695752, pvalue=0.0011630119002191384)","Ttest_relResult(statistic=2.3437895906824697, pvalue=0.043747886048463976)"
1,42,1000,56,50,0.0006332239304157949,-0.005240108291607048,-0.0025684733285390093,"Ttest_relResult(statistic=8.836814666131202, pvalue=1.0335340844470813e-11)","Ttest_relResult(statistic=5.615267235964539, pvalue=9.110314325763071e-07)"
1,42,1000,56,100,0.004548412799786664,-0.0011251068357068018,0.001395381906188732,"Ttest_relResult(statistic=12.666515037706874, pvalue=1.967146218538141e-22)","Ttest_relResult(statistic=7.947439618013369, pvalue=3.1100009151695893e-12)"
1,42,1000,56,200,0.007125415622057734,0.0012224798878247398,0.0038671732100683366,"Ttest_relResult(statistic=18.96861595280446, pvalue=1.696670175053662e-46)","Ttest_relResult(statistic=12.076711806521386, pvalue=1.5065561596963244e-25)"
2,42,1000,56,10,0.0038310388008526764,-0.0020906160611690538,0.0007387581624219763,"Ttest_relResult(statistic=4.706824026947627, pvalue=0.0011094598780588376)","Ttest_relResult(statistic=2.4519917657010373, pvalue=0.036636815887593904)"
2,42,1000,56,50,0.004358046896117721,-0.0015777774217215512,0.001156392167034217,"Ttest_relResult(statistic=8.902689243388926, pvalue=8.237055884621651e-12)","Ttest_relResult(statistic=5.802939642169436, pvalue=4.701900410919043e-07)"
2,42,1000,56,100,0.008282295621415518,0.0025458325991390023,0.005100351550040283,"Ttest_relResult(statistic=12.766290081847217, pvalue=1.2115436079629034e-22)","Ttest_relResult(statistic=8.03821534773013, pvalue=1.9878685793223952e-12)"
2,42,1000,56,200,0.010868839698374261,0.004900917139114463,0.007579439106151962,"Ttest_relResult(statistic=19.114147211667827, pvalue=6.3383042921887925e-47)","Ttest_relResult(statistic=12.200753840279656, pvalue=6.306285034415002e-26)"
1,42,2000,7,10,0.0474111251138807,0.001571953192964526,0.02067202009483419,"Ttest_relResult(statistic=18.683404033196762, pvalue=1.6539865451969254e-08)","Ttest_relResult(statistic=9.375810158368077, pvalue=6.102317056762117e-06)"
1,42,2000,7,50,0.046557492506857034,0.0007978785880953754,0.01980764903167522,"Ttest_relResult(statistic=44.70133124881162, pvalue=2.2182416800093665e-41)","Ttest_relResult(statistic=22.87384257357237, pvalue=8.373708438483893e-28)"
1,42,2000,7,100,0.047039883648387563,0.0007977459399629339,0.02000215902055387,"Ttest_relResult(statistic=68.00885659951274, pvalue=6.489397050226244e-85)","Ttest_relResult(statistic=31.334826703811792, pvalue=3.4322709184234827e-53)"
1,42,2000,7,200,0.04770807669405579,0.0004950626117526624,0.020727433408349566,"Ttest_relResult(statistic=88.95086671967894, pvalue=3.4587417021299435e-162)","Ttest_relResult(statistic=41.95018041117943, pvalue=9.067021696704982e-101)"
2,42,2000,7,10,0.06458617752722709,0.016564103225673265,0.03665940844232104,"Ttest_relResult(statistic=19.30462722243309, pvalue=1.2402644428170795e-08)","Ttest_relResult(statistic=9.257788405246732, pvalue=6.772888856029448e-06)"
2,42,2000,7,50,0.06374200847488402,0.015860882686974026,0.03576310630833615,"Ttest_relResult(statistic=46.260324483626505, pvalue=4.295806569737978e-42)","Ttest_relResult(statistic=22.15161871730218, pvalue=3.520725932529113e-27)"
2,42,2000,7,100,0.06422330952572042,0.015844996193860997,0.035971172544130355,"Ttest_relResult(statistic=70.32004478267983, pvalue=2.5363495868035783e-86)","Ttest_relResult(statistic=30.792540648187213, pvalue=1.6482290767262962e-52)"
2,42,2000,7,200,0.06490959939113222,0.015550552365781551,0.03685498344614144,"Ttest_relResult(statistic=91.7365334397407, pvalue=8.650100599740499e-165)","Ttest_relResult(statistic=41.60645670397669, pvalue=3.94548594311128e-100)"
1,42,2000,14,10,0.034112579058624234,0.010587724789713749,0.020655869526228172,"Ttest_relResult(statistic=14.36293391801622, pvalue=1.6435854463884462e-07)","Ttest_relResult(statistic=7.288616596763713, pvalue=4.620624737794921e-05)"
1,42,2000,14,50,0.027765186001313724,0.003404165438804635,0.014182144407950728,"Ttest_relResult(statistic=35.248849572405895, pvalue=1.7816995841785737e-36)","Ttest_relResult(statistic=19.914541685367833, pvalue=3.888548691590863e-25)"
1,42,2000,14,100,0.02435092759295214,0.0006595606549362293,0.010930662164656085,"Ttest_relResult(statistic=47.13654214510083, pvalue=1.249335854610544e-69)","Ttest_relResult(statistic=26.61038186981115, pvalue=6.630558057210516e-47)"
1,42,2000,14,200,0.02486952977254159,0.0016681496954974702,0.011703162429236653,"Ttest_relResult(statistic=60.425774195039196, pvalue=5.531399315067005e-130)","Ttest_relResult(statistic=35.81466321643425, pvalue=1.0677584425303131e-88)"
2,42,2000,14,10,0.044769265978740855,0.020549756002845237,0.03063929162183271,"Ttest_relResult(statistic=14.634968271204025, pvalue=1.396991658954099e-07)","Ttest_relResult(statistic=7.767154002773468, pvalue=2.8004176081878616e-05)"
2,42,2000,14,50,0.038356673659051294,0.01329050849594339,0.024398380974095822,"Ttest_relResult(statistic=35.963518674350105, pvalue=6.906787846165359e-37)","Ttest_relResult(statistic=19.93447202835926, pvalue=3.7221508490352772e-25)"
2,42,2000,14,100,0.03489842017101652,0.010506250416414405,0.021082221381187035,"Ttest_relResult(statistic=48.09634933093665, pvalue=1.8445937270149928e-70)","Ttest_relResult(statistic=26.081480085521587, pvalue=3.784626406303234e-46)"
2,42,2000,14,200,0.03541682046134641,0.01151702457443831,0.021810846666834673,"Ttest_relResult(statistic=61.71910458874356, pvalue=1.0111465943266581e-131)","Ttest_relResult(statistic=35.138220479191915, pvalue=2.8347532455453805e-87)"
1,42,2000,28,10,0.010247483092176334,0.0004678800095821556,0.004246167493761494,"Ttest_relResult(statistic=7.690211957108595, pvalue=3.0303562886804053e-05)","Ttest_relResult(statistic=4.04430408605291, pvalue=0.0029097174349678764)"
1,42,2000,28,50,0.009076530206929057,-0.0027439643193859086,0.002272817493033249,"Ttest_relResult(statistic=20.54586340105373, pvalue=9.892115967316968e-26)","Ttest_relResult(statistic=11.636147359100304, pvalue=1.0407159896234343e-15)"
1,42,2000,28,100,0.01046910971405902,-0.0016532376793672733,0.0035778108339292215,"Ttest_relResult(statistic=28.26305140295796, pvalue=3.3838828020043305e-49)","Ttest_relResult(statistic=17.44205892405524, pvalue=5.917448883025598e-32)"
1,42,2000,28,200,0.010653145555826315,-0.0013562430409305012,0.003734819841640285,"Ttest_relResult(statistic=43.11937564286606, pvalue=6.546256955742446e-103)","Ttest_relResult(statistic=25.78620748422928, pvalue=2.314808899954299e-65)"
2,42,2000,28,10,0.016580851557736566,0.006595980636024906,0.010333779547888866,"Ttest_relResult(statistic=7.825313857073741, pvalue=2.639306524910817e-05)","Ttest_relResult(statistic=3.859169827278547, pvalue=0.003851949483314657)"
2,42,2000,28,50,0.015388146344594986,0.0033487733022843193,0.008515456152146784,"Ttest_relResult(statistic=20.81222611067221, pvalue=5.608004186393169e-26)","Ttest_relResult(statistic=11.867640052306978, pvalue=5.079212555656021e-16)"
2,42,2000,28,100,0.01679847908130536,0.004456384134912616,0.009825327628371742,"Ttest_relResult(statistic=28.62202250379295, pvalue=1.1100813978466649e-49)","Ttest_relResult(statistic=17.785382279193964, pvalue=1.3640133738279602e-32)"
2,42,2000,28,200,0.016983834255807295,0.004754579204761854,0.009950087960184033,"Ttest_relResult(statistic=43.664735644878874, pvalue=6.809183459390474e-104)","Ttest_relResult(statistic=25.82995279408037, pvalue=1.7846603104126722e-65)"
1,42,2000,56,10,0.0021765316196777794,-0.0043889617477906985,-0.001854706507552556,"Ttest_relResult(statistic=6.451427774862639, pvalue=0.00011794459980047323)","Ttest_relResult(statistic=3.418503166968591, pvalue=0.007646018650070781)"
1,42,2000,56,50,0.002707053387100363,-0.0030762733675660935,-0.0005246865007966351,"Ttest_relResult(statistic=12.937424231095434, pvalue=2.0186415121625662e-17)","Ttest_relResult(statistic=8.465246235272675, pvalue=3.7461926989660165e-11)"
1,42,2000,56,100,0.005515768013179303,-0.00026110992607602303,0.0022954304629621202,"Ttest_relResult(statistic=17.426551355718765, pvalue=6.325206046583658e-32)","Ttest_relResult(statistic=11.116698157582636, pvalue=4.0803508847166444e-19)"
1,42,2000,56,200,0.0040858299345520235,-0.0017744306321135362,0.0007182363338617984,"Ttest_relResult(statistic=26.312335500605464, pvalue=1.0299657408919646e-66)","Ttest_relResult(statistic=16.23179680405017, pvalue=2.7069375665963985e-38)"
2,42,2000,56,10,0.005906855664869137,-0.0007266489515651952,0.0018729133621249062,"Ttest_relResult(statistic=6.503757555936441, pvalue=0.00011096492290884126)","Ttest_relResult(statistic=3.6738303473114255, pvalue=0.005124286515510937)"
2,42,2000,56,50,0.006431225776921897,0.0005818092294188581,0.0031826373916788043,"Ttest_relResult(statistic=13.044727252191556, pvalue=1.4725531851244222e-17)","Ttest_relResult(statistic=8.579151472985279, pvalue=2.520902565361002e-11)"
2,42,2000,56,100,0.009248523007540383,0.0034058402704422834,0.006005023286910598,"Ttest_relResult(statistic=17.566440891831085, pvalue=3.4713054109703294e-32)","Ttest_relResult(statistic=11.323249338734355, pvalue=1.459594582896756e-19)"
2,42,2000,56,200,0.007813034421090704,0.0018869064010862313,0.004420683295712467,"Ttest_relResult(statistic=26.521127860595428, pvalue=3.0238276342794956e-67)","Ttest_relResult(statistic=16.57436604186242, pvalue=2.461236322860818e-39)"
1,420,500,7,10,0.04621497070124468,-0.008467255172798005,0.01455310837507982,"Ttest_relResult(statistic=11.987350043303639, pvalue=7.769372990747327e-07)","Ttest_relResult(statistic=6.972471542682428, pvalue=6.520171246229671e-05)"
1,420,500,7,50,0.04410429685402699,-0.007584132881999533,0.014315717004756045,"Ttest_relResult(statistic=24.684231016781006, pvalue=2.685206410107998e-29)","Ttest_relResult(statistic=13.936381221190494, pvalue=1.1325498304422205e-18)"
1,420,500,7,100,0.045640788917606444,-0.005053926987057253,0.017447703814566153,"Ttest_relResult(statistic=33.845003498533, pvalue=3.181423359233371e-56)","Ttest_relResult(statistic=18.759496584407373, pvalue=2.300014511279333e-34)"
1,420,500,7,200,0.04584846839797651,-0.0033105118350556986,0.0182448837593947,"Ttest_relResult(statistic=46.778010291926215, pvalue=2.552342678612685e-109)","Ttest_relResult(statistic=25.75574090941691, pvalue=2.774902018150186e-65)"
2,420,500,7,10,0.06347223171824182,0.006567451808761971,0.030795838878938574,"Ttest_relResult(statistic=12.345177501171964, pvalue=6.045277243114356e-07)","Ttest_relResult(statistic=7.1233472426396505, pvalue=5.524346049751355e-05)"
2,420,500,7,50,0.06124953788871428,0.007360836722440418,0.029980658936239784,"Ttest_relResult(statistic=25.36815752922036, pvalue=7.740467850406843e-30)","Ttest_relResult(statistic=14.115642356267703, pvalue=6.843210502175861e-19)"
2,420,500,7,100,0.06278980737716068,0.009899573963549253,0.03327282457105474,"Ttest_relResult(statistic=34.82216084608491, pvalue=2.3592311947750852e-57)","Ttest_relResult(statistic=19.192945683392363, pvalue=3.8845021766034367e-35)"
2,420,500,7,200,0.06300833152044345,0.011680966581064647,0.03406990311007346,"Ttest_relResult(statistic=48.166752315636536, pvalue=1.2097983984417604e-111)","Ttest_relResult(statistic=26.081459101344265, pvalue=4.019095375793523e-66)"
1,420,500,14,10,0.022869534995455864,8.090607849245979e-05,0.007558273300242541,"Ttest_relResult(statistic=6.087224606685983, pvalue=0.00018204657851877244)","Ttest_relResult(statistic=2.7440834760360304, pvalue=0.0226954310800085)"
1,420,500,14,50,0.03075177449409328,0.007723741997147371,0.01751492009134588,"Ttest_relResult(statistic=14.144156500993246, pvalue=6.31850144324138e-19)","Ttest_relResult(statistic=8.574967536514059, pvalue=2.5577977375769818e-11)"
1,420,500,14,100,0.02900743298599327,0.0058295439229975625,0.015396202729796226,"Ttest_relResult(statistic=20.0751190048385, pvalue=1.1177291165833156e-36)","Ttest_relResult(statistic=11.758537818751819, pvalue=1.6877086547006927e-20)"
1,420,500,14,200,0.02592906005124088,0.002950637368611767,0.01248624357884558,"Ttest_relResult(statistic=31.09875886423966, pvalue=2.4356187786779976e-78)","Ttest_relResult(statistic=17.354862586855095, pvalue=1.0778002864433426e-41)"
2,420,500,14,10,0.0333303167773923,0.009845066668471037,0.017988463973242837,"Ttest_relResult(statistic=6.211790600663616, pvalue=0.00015663439187378158)","Ttest_relResult(statistic=2.951610762889793, pvalue=0.016178528053815682)"
2,420,500,14,50,0.04133107445233283,0.01760443122525338,0.027922095723776037,"Ttest_relResult(statistic=14.451938720288366, pvalue=2.687643904125826e-19)","Ttest_relResult(statistic=8.985017397822732, pvalue=6.2068183953756434e-12)"
2,420,500,14,100,0.0395882976229807,0.01571080354739494,0.02571338712828797,"Ttest_relResult(statistic=20.504213043673676, pvalue=2.0586877084077866e-37)","Ttest_relResult(statistic=12.091700657651586, pvalue=3.2682237603248864e-21)"
2,420,500,14,200,0.03648051806236372,0.012805285317631027,0.022765390638800773,"Ttest_relResult(statistic=31.754350393414896, pvalue=7.665401505468568e-80)","Ttest_relResult(statistic=17.84887716056149, pvalue=3.555714399905048e-43)"
1,420,500,28,10,0.022229263525548538,0.010897323890442723,0.01413316592962347,"Ttest_relResult(statistic=5.240962183992515, pvalue=0.0005340772910761324)","Ttest_relResult(statistic=2.3553086650006096, pvalue=0.04293008674559282)"
1,420,500,28,50,0.011358158171219237,-1.0138080641890479e-05,0.0037962734997016856,"Ttest_relResult(statistic=9.205654569027883, pvalue=2.9173557469138574e-12)","Ttest_relResult(statistic=4.363097946188116, pvalue=6.592748798413569e-05)"
1,420,500,28,100,0.011248351383198478,-0.0003625673906092208,0.0038087961971014377,"Ttest_relResult(statistic=13.950831906186522, pvalue=4.152377766035889e-25)","Ttest_relResult(statistic=6.902688357143353, pvalue=4.920669683436512e-10)"
1,420,500,28,200,0.011844116058242392,-5.495505082775687e-06,0.00433897572086131,"Ttest_relResult(statistic=20.6020481876665, pvalue=3.075792267637367e-51)","Ttest_relResult(statistic=10.444658435929203, pvalue=1.218684516801142e-20)"
2,420,500,28,10,0.028484122084594766,0.01691195549803185,0.020139634744804968,"Ttest_relResult(statistic=5.318850642460409, pvalue=0.000481714288055712)","Ttest_relResult(statistic=2.2837278889013857, pvalue=0.04826730969359975)"
2,420,500,28,50,0.01767422739668019,0.006089188804283537,0.00995292556560874,"Ttest_relResult(statistic=9.33078436344648, pvalue=1.905626337498627e-12)","Ttest_relResult(statistic=4.397762844885669, pvalue=5.881522586389856e-05)"
2,420,500,28,100,0.017573742139049744,0.005745705710593268,0.009980285163263113,"Ttest_relResult(statistic=14.13748695052357, pvalue=1.7217141547752882e-25)","Ttest_relResult(statistic=6.929469520098213, pvalue=4.332287145775621e-10)"
2,420,500,28,200,0.01817723796796793,0.006109183209872362,0.010562848098613272,"Ttest_relResult(statistic=20.859004495557798, pvalue=5.676571669553052e-52)","Ttest_relResult(statistic=10.579590066469697, pvalue=4.856614426142934e-21)"
1,420,500,56,10,-0.0018993450001091484,-0.008096813830168904,-0.005412747888243941,"Ttest_relResult(statistic=3.491793651920294, pvalue=0.006810894808331274)","Ttest_relResult(statistic=2.0665049082564386, pvalue=0.06875215082084901)"
1,420,500,56,50,0.004746474742698987,-0.0008773223309808942,0.0013503547119776494,"Ttest_relResult(statistic=7.037608909426648, pvalue=5.8011521580483e-09)","Ttest_relResult(statistic=3.448932738915485, pvalue=0.0011661772748763459)"
1,420,500,56,100,0.0016561211282252507,-0.004437034007027228,-0.002009817701441175,"Ttest_relResult(statistic=9.939911060748091, pvalue=1.4794199235589787e-16)","Ttest_relResult(statistic=5.081736485169461, pvalue=1.766705155617092e-06)"
1,420,500,56,200,1.5340134523400827e-05,-0.005932918877442798,-0.0034051590652207898,"Ttest_relResult(statistic=14.939003547905507, pvalue=2.4433304996731697e-34)","Ttest_relResult(statistic=8.234634686118081, pvalue=2.3561188472701207e-14)"
2,420,500,56,10,0.001797940287934302,-0.004474004777331048,-0.001741539887191862,"Ttest_relResult(statistic=3.5237602004370046, pvalue=0.006477081277235599)","Ttest_relResult(statistic=2.152701538027899, pvalue=0.05977330961780244)"
2,420,500,56,50,0.008481246779543063,0.002791932171233038,0.0050630542495251445,"Ttest_relResult(statistic=7.093573709149646, pvalue=4.751903721282684e-09)","Ttest_relResult(statistic=3.522788049775736, pvalue=0.0009351664354199282)"
2,420,500,56,100,0.00537923178622806,-0.0007805418180110752,0.0016743844652100715,"Ttest_relResult(statistic=10.014306543738662, pvalue=1.0181238142244101e-16)","Ttest_relResult(statistic=5.154116989548309, pvalue=1.3046102549044437e-06)"
2,420,500,56,200,0.003722693709985323,-0.0022918203825189414,0.00025122921290502727,"Ttest_relResult(statistic=15.056523435416537, pvalue=1.0643822872520705e-34)","Ttest_relResult(statistic=8.295887489952888, pvalue=1.607711598967178e-14)"
1,420,1000,7,10,0.042672009410852155,-0.007469502372623993,0.013725774261249185,"Ttest_relResult(statistic=15.360282134717755, pvalue=9.178031747297391e-08)","Ttest_relResult(statistic=10.812160860599953, pvalue=1.8613123483720162e-06)"
1,420,1000,7,50,0.04678713329333041,0.00015974542817264402,0.020863960452106766,"Ttest_relResult(statistic=33.288140135459486, pvalue=2.635488492039508e-35)","Ttest_relResult(statistic=20.43037569498128, pvalue=1.2675034387575202e-25)"
1,420,1000,7,100,0.04829803228584233,0.000285247335647284,0.02024502073446291,"Ttest_relResult(statistic=42.17154341130245, pvalue=4.539234432016056e-65)","Ttest_relResult(statistic=23.531315663140678, pvalue=2.470843787817345e-42)"
1,420,1000,7,200,0.048037847669505335,0.0003548397062644293,0.020056435535335992,"Ttest_relResult(statistic=61.303351755212866, pvalue=3.630068142912252e-131)","Ttest_relResult(statistic=33.621566314308495, pvalue=5.2314895748551995e-84)"
2,420,1000,7,10,0.05972773450451392,0.007428276035192483,0.02997229187406068,"Ttest_relResult(statistic=15.757509398941673, pvalue=7.348667733737343e-08)","Ttest_relResult(statistic=11.191882767094022, pvalue=1.3912463075677972e-06)"
2,420,1000,7,50,0.0639666180975139,0.015215955966663173,0.036955287137408345,"Ttest_relResult(statistic=34.319961474704066, pvalue=6.272662085758109e-36)","Ttest_relResult(statistic=20.000896672558696, pvalue=3.218095659532922e-25)"
2,420,1000,7,100,0.06549076823893184,0.015329688949422344,0.036339618963979754,"Ttest_relResult(statistic=43.46122464236093, pvalue=2.6763550041682547e-66)","Ttest_relResult(statistic=23.693646006569693, pvalue=1.3848212150733645e-42)"
2,420,1000,7,200,0.0652298992045289,0.015395785225318148,0.03596727668288446,"Ttest_relResult(statistic=63.217534415575834, pvalue=1.075868793070569e-133)","Ttest_relResult(statistic=33.70293900188335, pvalue=3.4734602228461853e-84)"
1,420,1000,14,10,0.0260138309993725,0.0006518911724538834,0.011912467675962735,"Ttest_relResult(statistic=9.927091186070921, pvalue=3.802830636289205e-06)","Ttest_relResult(statistic=6.219398310505929, pvalue=0.00015521271297962538)"
1,420,1000,14,50,0.025232090817527322,0.0005752299375847226,0.011572674552274629,"Ttest_relResult(statistic=22.937672692604963, pvalue=7.388955924053295e-28)","Ttest_relResult(statistic=15.373707386941332, pvalue=2.2222963445078416e-20)"
1,420,1000,14,100,0.025137998333860722,0.0017599466732788993,0.01144901668021522,"Ttest_relResult(statistic=29.567488919289406, pvalue=6.208247240688166e-51)","Ttest_relResult(statistic=17.666616919354272, pvalue=2.262300904685377e-32)"
